  freq              ;  reS11        ; imS11         
   7.92367918567E+04;  0.9964       ; 0.0173727    
   7.96067258626E+04;  0.996764     ; 0.0170875    
   7.99783869850E+04;  0.996501     ; 0.0165847    
   8.03517832873E+04;  0.996687     ; 0.0166961    
   8.07269228706E+04;  0.996508     ; 0.0164844    
   8.11038138737E+04;  0.996527     ; 0.0164203    
   8.14824644734E+04;  0.996508     ; 0.0160262    
   8.18628828850E+04;  0.996483     ; 0.0157651    
   8.22450773618E+04;  0.996614     ; 0.0155952    
   8.26290561956E+04;  0.996791     ; 0.0153367    
   8.30148277173E+04;  0.996971     ; 0.0147288    
   8.34024002962E+04;  0.996514     ; 0.0147249    
   8.37917823411E+04;  0.996651     ; 0.0144662    
   8.41829822999E+04;  0.996514     ; 0.0140891    
   8.45760086598E+04;  0.996511     ; 0.0137694    
   8.49708699478E+04;  0.996755     ; 0.0135422    
   8.53675747306E+04;  0.996776     ; 0.0134743    
   8.57661316150E+04;  0.995993     ; 0.0130968    
   8.61665492480E+04;  0.995782     ; 0.0126663    
   8.65688363169E+04;  0.995662     ; 0.0126067    
   8.69730015494E+04;  0.995817     ; 0.0122241    
   8.73790537143E+04;  0.995534     ; 0.0120243    
   8.77870016210E+04;  0.995854     ; 0.0118634    
   8.81968541203E+04;  0.99574      ; 0.011708     
   8.86086201041E+04;  0.995875     ; 0.0112578    
   8.90223085060E+04;  0.995789     ; 0.011044     
   8.94379283012E+04;  0.995841     ; 0.010968     
   8.98554885068E+04;  0.995904     ; 0.0106013    
   9.02749981820E+04;  0.995778     ; 0.0100749    
   9.06964664284E+04;  0.995883     ; 0.0101735    
   9.11199023900E+04;  0.995863     ; 0.0101454    
   9.15453152534E+04;  0.995982     ; 0.00966604   
   9.19727142482E+04;  0.995925     ; 0.00914994   
   9.24021086472E+04;  0.996318     ; 0.00942592   
   9.28335077663E+04;  0.996499     ; 0.00897163   
   9.32669209650E+04;  0.996189     ; 0.00834511   
   9.37023576464E+04;  0.995905     ; 0.00846921   
   9.41398272577E+04;  0.995755     ; 0.00825432   
   9.45793392899E+04;  0.99596      ; 0.00817369   
   9.50209032786E+04;  0.99587      ; 0.00757247   
