  freq              ;  reS11        ; imS11         
   6.73172129924E+04; -0.452003     ; 0.00805139   
   6.76314978806E+04; -0.451956     ; 0.0077913    
   6.79472500754E+04; -0.451902     ; 0.00764658   
   6.82644764272E+04; -0.452009     ; 0.00783639   
   6.85831838185E+04; -0.452124     ; 0.0078613    
   6.89033791638E+04; -0.451998     ; 0.00792889   
   6.92250694099E+04; -0.452193     ; 0.00797057   
   6.95482615362E+04; -0.45189      ; 0.00790491   
   6.98729625544E+04; -0.451881     ; 0.00797727   
   7.01991795091E+04; -0.451805     ; 0.00816985   
   7.05269194779E+04; -0.451842     ; 0.00838904   
   7.08561895712E+04; -0.451982     ; 0.00791917   
   7.11869969328E+04; -0.451928     ; 0.00792789   
   7.15193487397E+04; -0.451618     ; 0.00811412   
   7.18532522024E+04; -0.452005     ; 0.00803762   
   7.21887145654E+04; -0.452055     ; 0.00808122   
   7.25257431065E+04; -0.451677     ; 0.00818473   
   7.28643451378E+04; -0.451904     ; 0.00809122   
   7.32045280056E+04; -0.451847     ; 0.00812946   
   7.35462990902E+04; -0.452111     ; 0.0085515    
   7.38896658067E+04; -0.451928     ; 0.00865671   
   7.42346356045E+04; -0.452125     ; 0.00848763   
   7.45812159681E+04; -0.451717     ; 0.00863585   
   7.49294144166E+04; -0.451934     ; 0.00866091   
   7.52792385045E+04; -0.452033     ; 0.00842881   
   7.56306958213E+04; -0.45193      ; 0.00878911   
   7.59837939923E+04; -0.452173     ; 0.00854846   
   7.63385406780E+04; -0.451776     ; 0.00872457   
   7.66949435749E+04; -0.451797     ; 0.00878056   
   7.70530104154E+04; -0.451979     ; 0.00887782   
   7.74127489679E+04; -0.45203      ; 0.00893025   
   7.77741670373E+04; -0.451809     ; 0.00904187   
   7.81372724647E+04; -0.451727     ; 0.00873486   
   7.85020731278E+04; -0.451989     ; 0.00878028   
   7.88685769413E+04; -0.451878     ; 0.00911494   
   7.92367918567E+04; -0.451948     ; 0.00891976   
   7.96067258626E+04; -0.452007     ; 0.00905568   
   7.99783869850E+04; -0.45177      ; 0.00888527   
   8.03517832873E+04; -0.451822     ; 0.00923607   
   8.07269228706E+04; -0.451753     ; 0.00909766   
   8.11038138737E+04; -0.451808     ; 0.0091032    
   8.14824644734E+04; -0.451856     ; 0.00937909   
   8.18628828850E+04; -0.45184      ; 0.00920214   
   8.22450773618E+04; -0.451785     ; 0.00932134   
   8.26290561956E+04; -0.451999     ; 0.00923195   
   8.30148277173E+04; -0.452095     ; 0.0091581    
   8.34024002962E+04; -0.451842     ; 0.0093273    
   8.37917823411E+04; -0.451883     ; 0.00926279   
   8.41829822999E+04; -0.451999     ; 0.00947532   
   8.45760086598E+04; -0.451844     ; 0.00967795   
   8.49708699478E+04; -0.45181      ; 0.00961318   
   8.53675747306E+04; -0.451964     ; 0.00967224   
   8.57661316150E+04; -0.451798     ; 0.00974057   
   8.61665492480E+04; -0.451762     ; 0.00955017   
   8.65688363169E+04; -0.451636     ; 0.00961492   
   8.69730015494E+04; -0.451829     ; 0.00970324   
   8.73790537143E+04; -0.451855     ; 0.00971724   
   8.77870016210E+04; -0.451722     ; 0.00984925   
   8.81968541203E+04; -0.451676     ; 0.00987419   
   8.86086201041E+04; -0.451694     ; 0.00991649   
   8.90223085060E+04; -0.451905     ; 0.0099949    
   8.94379283012E+04; -0.451854     ; 0.0100356    
   8.98554885068E+04; -0.451734     ; 0.0100686    
   9.02749981820E+04; -0.451746     ; 0.0100898    
   9.06964664284E+04; -0.451753     ; 0.0101661    
   9.11199023900E+04; -0.451877     ; 0.0100176    
   9.15453152534E+04; -0.451729     ; 0.0101949    
   9.19727142482E+04; -0.451918     ; 0.0102142    
   9.24021086472E+04; -0.451719     ; 0.0104045    
   9.28335077663E+04; -0.451906     ; 0.0104691    
   9.32669209650E+04; -0.451912     ; 0.0103429    
   9.37023576464E+04; -0.451782     ; 0.0104669    
   9.41398272577E+04; -0.451872     ; 0.0102673    
   9.45793392899E+04; -0.451806     ; 0.0104981    
   9.50209032786E+04; -0.451643     ; 0.0104628    
   9.54645288037E+04; -0.451792     ; 0.0105292    
   9.59102254900E+04; -0.451879     ; 0.0106559    
   9.63580030071E+04; -0.451803     ; 0.0105539    
   9.68078710699E+04; -0.451728     ; 0.0106143    
   9.72598394386E+04; -0.451856     ; 0.0107175    
   9.77139179187E+04; -0.451979     ; 0.0108345    
   9.81701163619E+04; -0.451778     ; 0.0109678    
   9.86284446657E+04; -0.452078     ; 0.011093     
