  freq              ;  reS11        ; imS11         
   3.44216423679E+04;  0.984008     ;-0.123437     
   3.45823472091E+04;  0.984643     ;-0.124942     
   3.47438023354E+04;  0.98357      ;-0.126196     
   3.49060112497E+04;  0.984154     ;-0.127897     
   3.50689774712E+04;  0.984228     ;-0.129201     
   3.52327045355E+04;  0.983929     ;-0.13055      
   3.53971959949E+04;  0.983776     ;-0.131982     
   3.55624554180E+04;  0.982745     ;-0.133061     
   3.57284863903E+04;  0.982425     ;-0.134349     
   3.58952925139E+04;  0.982216     ;-0.13582      
   3.60628774078E+04;  0.982017     ;-0.137171     
   3.62312447078E+04;  0.982828     ;-0.138884     
   3.64003980667E+04;  0.982766     ;-0.140145     
   3.65703411545E+04;  0.982366     ;-0.141468     
   3.67410776581E+04;  0.982174     ;-0.142923     
   3.69126112819E+04;  0.982006     ;-0.144412     
   3.70849457472E+04;  0.981713     ;-0.145725     
   3.72580847931E+04;  0.981569     ;-0.147138     
   3.74320321758E+04;  0.9813       ;-0.148621     
   3.76067916693E+04;  0.981297     ;-0.149812     
   3.77823670651E+04;  0.980766     ;-0.151288     
   3.79587621724E+04;  0.980747     ;-0.152743     
   3.81359808182E+04;  0.979825     ;-0.153969     
   3.83140268474E+04;  0.979379     ;-0.155246     
   3.84929041228E+04;  0.980063     ;-0.157104     
   3.86726165251E+04;  0.979867     ;-0.158398     
   3.88531679535E+04;  0.979487     ;-0.159855     
   3.90345623251E+04;  0.979393     ;-0.161226     
   3.92168035753E+04;  0.978935     ;-0.16274      
   3.93998956580E+04;  0.978912     ;-0.164273     
   3.95838425455E+04;  0.978566     ;-0.165561     
   3.97686482285E+04;  0.978284     ;-0.166906     
   3.99543167167E+04;  0.978039     ;-0.16838      
   4.01408520381E+04;  0.977839     ;-0.169789     
   4.03282582398E+04;  0.97748      ;-0.171383     
   4.05165393876E+04;  0.977229     ;-0.172928     
   4.07056995665E+04;  0.977183     ;-0.17441      
   4.08957428804E+04;  0.976097     ;-0.175411     
   4.10866734523E+04;  0.975539     ;-0.176678     
   4.12784954247E+04;  0.975435     ;-0.178266     
   4.14712129592E+04;  0.975974     ;-0.18031      
   4.16648302370E+04;  0.97558      ;-0.181704     
   4.18593514587E+04;  0.975423     ;-0.183056     
   4.20547808446E+04;  0.975092     ;-0.184516     
   4.22511226346E+04;  0.97479      ;-0.185911     
   4.24483810885E+04;  0.974445     ;-0.187592     
   4.26465604859E+04;  0.97413      ;-0.18904      
   4.28456651264E+04;  0.973835     ;-0.190638     
   4.30456993298E+04;  0.973454     ;-0.192069     
   4.32466674358E+04;  0.973143     ;-0.193498     
   4.34485738047E+04;  0.972885     ;-0.195059     
   4.36514228170E+04;  0.972672     ;-0.19648      
   4.38552188734E+04;  0.971399     ;-0.197688     
   4.40599663956E+04;  0.970793     ;-0.199399     
   4.42656698256E+04;  0.97102      ;-0.200908     
   4.44723336264E+04;  0.971341     ;-0.202501     
   4.46799622815E+04;  0.970965     ;-0.204064     
   4.48885602957E+04;  0.9705       ;-0.205617     
   4.50981321946E+04;  0.970352     ;-0.207105     
   4.53086825250E+04;  0.969779     ;-0.208678     
   4.55202158548E+04;  0.969442     ;-0.21039      
   4.57327367735E+04;  0.969257     ;-0.21184      
   4.59462498919E+04;  0.96874      ;-0.213191     
   4.61607598421E+04;  0.968258     ;-0.214599     
   4.63762712782E+04;  0.968033     ;-0.216221     
   4.65927888758E+04;  0.967571     ;-0.217938     
   4.68103173324E+04;  0.967175     ;-0.219693     
   4.70288613674E+04;  0.966266     ;-0.220785     
   4.72484257222E+04;  0.965898     ;-0.222379     
   4.74690151604E+04;  0.96611      ;-0.224119     
   4.76906344678E+04;  0.965751     ;-0.225729     
   4.79132884527E+04;  0.965302     ;-0.227381     
   4.81369819455E+04;  0.964988     ;-0.229156     
   4.83617197996E+04;  0.964711     ;-0.230588     
   4.85875068907E+04;  0.964338     ;-0.232179     
   4.88143481173E+04;  0.963419     ;-0.233611     
   4.90422484011E+04;  0.963339     ;-0.235065     
   4.92712126863E+04;  0.962802     ;-0.237285     
   4.95012459405E+04;  0.962319     ;-0.238667     
   4.97323531545E+04;  0.962068     ;-0.240354     
   4.99645393422E+04;  0.960855     ;-0.241721     
   5.01978095410E+04;  0.960912     ;-0.243147     
   5.04321688120E+04;  0.959365     ;-0.244602     
   5.06676222396E+04;  0.960081     ;-0.246901     
   5.09041749322E+04;  0.959495     ;-0.24805      
   5.11418320219E+04;  0.959061     ;-0.249834     
   5.13805986649E+04;  0.959209     ;-0.251693     
   5.16204800412E+04;  0.958243     ;-0.253634     
   5.18614813554E+04;  0.958225     ;-0.254509     
   5.21036078361E+04;  0.956697     ;-0.255922     
   5.23468647363E+04;  0.956547     ;-0.25854      
   5.25912573337E+04;  0.956136     ;-0.259786     
   5.28367909305E+04;  0.955402     ;-0.261433     
   5.30834708537E+04;  0.95578      ;-0.263232     
   5.33313024551E+04;  0.955328     ;-0.265292     
   5.35802911117E+04;  0.95435      ;-0.266263     
   5.38304422254E+04;  0.953518     ;-0.268173     
   5.40817612234E+04;  0.953507     ;-0.269575     
   5.43342535582E+04;  0.953421     ;-0.271309     
