  freq              ;  reS11        ; imS11         
   4.53086825250E+04; -0.985054     ; 0.00944232   
   4.55202158548E+04; -0.98495      ; 0.00956203   
   4.57327367735E+04; -0.984951     ; 0.00951015   
   4.59462498919E+04; -0.984815     ; 0.00969225   
   4.61607598421E+04; -0.984931     ; 0.00973968   
   4.63762712782E+04; -0.984903     ; 0.00986057   
   4.65927888758E+04; -0.985169     ; 0.0095205    
   4.68103173324E+04; -0.984897     ; 0.00985762   
   4.70288613674E+04; -0.985083     ; 0.00993065   
   4.72484257222E+04; -0.984998     ; 0.00999483   
   4.74690151604E+04; -0.984783     ; 0.0101645    
   4.76906344678E+04; -0.984912     ; 0.0102007    
   4.79132884527E+04; -0.984931     ; 0.0103112    
   4.81369819455E+04; -0.984927     ; 0.0103962    
   4.83617197996E+04; -0.985388     ; 0.0100588    
   4.85875068907E+04; -0.985481     ; 0.0103798    
   4.88143481173E+04; -0.984527     ; 0.0100141    
   4.90422484011E+04; -0.984547     ; 0.00988821   
   4.92712126863E+04; -0.984991     ; 0.0109665    
   4.95012459405E+04; -0.984897     ; 0.0106153    
   4.97323531545E+04; -0.985067     ; 0.010797     
   4.99645393422E+04; -0.985067     ; 0.0108078    
   5.01978095410E+04; -0.984839     ; 0.0108175    
   5.04321688120E+04; -0.985683     ; 0.0106015    
   5.06676222396E+04; -0.985221     ; 0.0104486    
   5.09041749322E+04; -0.98569      ; 0.0107115    
   5.11418320219E+04; -0.985578     ; 0.0111538    
   5.13805986649E+04; -0.984562     ; 0.011609     
   5.16204800412E+04; -0.984964     ; 0.0108977    
   5.18614813554E+04; -0.984749     ; 0.0111436    
   5.21036078361E+04; -0.985506     ; 0.0117585    
   5.23468647363E+04; -0.985574     ; 0.0111013    
   5.25912573337E+04; -0.985524     ; 0.0110167    
   5.28367909305E+04; -0.985202     ; 0.0116106    
   5.30834708537E+04; -0.984854     ; 0.0118647    
   5.33313024551E+04; -0.984668     ; 0.0114115    
   5.35802911117E+04; -0.985062     ; 0.0120529    
   5.38304422254E+04; -0.984902     ; 0.0112741    
   5.40817612234E+04; -0.98529      ; 0.0115127    
   5.43342535582E+04; -0.984437     ; 0.0116204    
   5.45879247078E+04; -0.985191     ; 0.0117731    
   5.48427801757E+04; -0.985085     ; 0.0119979    
   5.50988254911E+04; -0.985357     ; 0.0121199    
   5.53560662092E+04; -0.984897     ; 0.0115966    
   5.56145079109E+04; -0.985275     ; 0.0125589    
   5.58741562033E+04; -0.984741     ; 0.0126064    
   5.61350167196E+04; -0.985187     ; 0.0119217    
   5.63970951193E+04; -0.984956     ; 0.0124238    
   5.66603970884E+04; -0.984962     ; 0.0126622    
   5.69249283393E+04; -0.985089     ; 0.0128015    
   5.71906946113E+04; -0.985466     ; 0.0129901    
   5.74577016703E+04; -0.98412      ; 0.012504     
   5.77259553092E+04; -0.984983     ; 0.0125157    
   5.79954613480E+04; -0.984743     ; 0.0134166    
   5.82662256336E+04; -0.985116     ; 0.0130163    
   5.85382540405E+04; -0.98494      ; 0.0125116    
   5.88115524706E+04; -0.984893     ; 0.012694     
   5.90861268531E+04; -0.985079     ; 0.012469     
   5.93619831452E+04; -0.985377     ; 0.0132939    
   5.96391273318E+04; -0.984893     ; 0.0133044    
   5.99175654256E+04; -0.985403     ; 0.0132758    
   6.01973034675E+04; -0.984979     ; 0.0130705    
   6.04783475267E+04; -0.984659     ; 0.0131152    
   6.07607037005E+04; -0.984869     ; 0.0136966    
   6.10443781148E+04; -0.985115     ; 0.0136603    
   6.13293769242E+04; -0.985111     ; 0.0138934    
   6.16157063117E+04; -0.984787     ; 0.013467     
   6.19033724897E+04; -0.985209     ; 0.0143745    
   6.21923816990E+04; -0.985155     ; 0.0139612    
   6.24827402100E+04; -0.98524      ; 0.0142482    
   6.27744543222E+04; -0.984984     ; 0.0142472    
   6.30675303644E+04; -0.984908     ; 0.0142559    
   6.33619746952E+04; -0.985111     ; 0.0141928    
   6.36577937027E+04; -0.984777     ; 0.0142821    
   6.39549938048E+04; -0.985025     ; 0.0145853    
   6.42535814495E+04; -0.98489      ; 0.0144799    
   6.45535631149E+04; -0.985182     ; 0.0147446    
   6.48549453092E+04; -0.984698     ; 0.0149423    
   6.51577345711E+04; -0.984814     ; 0.0150161    
   6.54619374698E+04; -0.984814     ; 0.0150923    
   6.57675606052E+04; -0.985171     ; 0.0149295    
   6.60746106079E+04; -0.984778     ; 0.0150154    
   6.63830941396E+04; -0.984839     ; 0.014936     
   6.66930178930E+04; -0.984761     ; 0.0154297    
   6.70043885922E+04; -0.985093     ; 0.0152114    
   6.73172129924E+04; -0.984821     ; 0.0149927    
   6.76314978806E+04; -0.985038     ; 0.0152413    
   6.79472500754E+04; -0.984708     ; 0.01563      
   6.82644764272E+04; -0.984757     ; 0.015643     
   6.85831838185E+04; -0.984524     ; 0.0151652    
   6.89033791638E+04; -0.984844     ; 0.0158091    
   6.92250694099E+04; -0.985123     ; 0.0157715    
   6.95482615362E+04; -0.9847       ; 0.0160216    
   6.98729625544E+04; -0.98538      ; 0.0160426    
   7.01991795091E+04; -0.985047     ; 0.0162156    
   7.05269194779E+04; -0.985394     ; 0.0158554    
   7.08561895712E+04; -0.984544     ; 0.0163946    
   7.11869969328E+04; -0.984499     ; 0.0160555    
   7.15193487397E+04; -0.984788     ; 0.0166934    
   7.18532522024E+04; -0.984553     ; 0.0162772    
   7.21887145654E+04; -0.984454     ; 0.0161932    
   7.25257431065E+04; -0.985107     ; 0.0169358    
   7.28643451378E+04; -0.984302     ; 0.0164691    
   7.32045280056E+04; -0.984251     ; 0.0169605    
   7.35462990902E+04; -0.985072     ; 0.0163674    
   7.38896658067E+04; -0.985194     ; 0.0171885    
   7.42346356045E+04; -0.984875     ; 0.0167938    
   7.45812159681E+04; -0.985306     ; 0.0175911    
   7.49294144166E+04; -0.985478     ; 0.0173431    
   7.52792385045E+04; -0.984831     ; 0.0169446    
   7.56306958213E+04; -0.985455     ; 0.0168545    
   7.59837939923E+04; -0.985365     ; 0.0171331    
   7.63385406780E+04; -0.984796     ; 0.0179616    
   7.66949435749E+04; -0.984739     ; 0.0181494    
   7.70530104154E+04; -0.985083     ; 0.0177151    
   7.74127489679E+04; -0.984967     ; 0.0178446    
   7.77741670373E+04; -0.984722     ; 0.0174325    
   7.81372724647E+04; -0.984213     ; 0.0181442    
   7.85020731278E+04; -0.984733     ; 0.0179446    
   7.88685769413E+04; -0.984388     ; 0.0180059    
   7.92367918567E+04; -0.9847       ; 0.0186046    
   7.96067258626E+04; -0.984638     ; 0.0184974    
   7.99783869850E+04; -0.985107     ; 0.0186145    
   8.03517832873E+04; -0.98461      ; 0.0185684    
   8.07269228706E+04; -0.984632     ; 0.0187564    
   8.11038138737E+04; -0.984813     ; 0.0183995    
   8.14824644734E+04; -0.984791     ; 0.0187689    
   8.18628828850E+04; -0.984639     ; 0.0188522    
   8.22450773618E+04; -0.984175     ; 0.0186879    
   8.26290561956E+04; -0.985085     ; 0.0188742    
   8.30148277173E+04; -0.984928     ; 0.0191299    
   8.34024002962E+04; -0.984993     ; 0.0188561    
   8.37917823411E+04; -0.984889     ; 0.0194382    
   8.41829822999E+04; -0.984741     ; 0.0197353    
   8.45760086598E+04; -0.984539     ; 0.0194353    
   8.49708699478E+04; -0.984646     ; 0.0194337    
   8.53675747306E+04; -0.984873     ; 0.0196446    
   8.57661316150E+04; -0.984649     ; 0.0197378    
   8.61665492480E+04; -0.984779     ; 0.0200501    
   8.65688363169E+04; -0.984605     ; 0.0200832    
   8.69730015494E+04; -0.984508     ; 0.0202278    
   8.73790537143E+04; -0.984953     ; 0.0202888    
   8.77870016210E+04; -0.984785     ; 0.0204216    
   8.81968541203E+04; -0.984807     ; 0.0203745    
   8.86086201041E+04; -0.98474      ; 0.0204359    
   8.90223085060E+04; -0.984363     ; 0.0206306    
   8.94379283012E+04; -0.984676     ; 0.0211967    
   8.98554885068E+04; -0.984424     ; 0.0207168    
   9.02749981820E+04; -0.984709     ; 0.0208926    
   9.06964664284E+04; -0.984502     ; 0.0212618    
   9.11199023900E+04; -0.98466      ; 0.0211264    
   9.15453152534E+04; -0.98446      ; 0.0212625    
   9.19727142482E+04; -0.984759     ; 0.0213031    
   9.24021086472E+04; -0.984347     ; 0.0214005    
   9.28335077663E+04; -0.984833     ; 0.0215627    
